timestamp,game_date,rotation_num,sportsbook_name,away_team,home_team,away_spread,home_spread,home_spread_payout,away_spread_payout,point_total,over_point_total_payout,under_point_total_payout,away_moneyline_payout,home_moneyline_payout,home_score,away_score,correct_spread_pick,correct_spread_diff,correct_spread_payout,correct_point_total_pick,correct_point_total_diff,correct_point_total_payout,correct_moneyline_pick,correct_moneyline_diff,correct_moneyline_payout,incorrect_spread_pick,incorrect_spread_diff,incorrect_spread_payout,incorrect_point_total_pick,incorrect_point_total_diff,incorrect_point_total_payout,incorrect_moneyline_pick,incorrect_moneyline_diff,incorrect_moneyline_payout
03/18/2016-18:07:23,2016-18-03,810,Westgate,POR,NO,-2.5,2,-110,-110,219.5,-110,-110,-140,120,112,117,POR,3,90.90909091,o,9.5,90.90909091,POR,5,120,NO,-3,-100,u,-9.5,-100,NO,-5,-100
03/18/2016-18:07:23,2016-18-03,810,PinnacleSports.com,POR,NO,-2.5,2,-110,100,219,-103,-107,-133,120,112,117,POR,3,90.90909091,o,10,97.08737864,POR,5,120,NO,-3,-100,u,-10,-100,NO,-5,-100
03/18/2016-18:07:23,2016-18-03,810,5Dimes.eu,POR,NO,-2.5,2,-102,-108,220,-105,-105,-135,125,112,117,POR,3,98.03921569,o,9,95.23809524,POR,5,125,NO,-3,-100,u,-9,-100,NO,-5,-100
03/18/2016-18:07:23,2016-18-03,810,BOVADA.lv,POR,NO,-2.5,2,-110,-110,220,N/A,N/A,N/A,N/A,112,117,POR,3,90.90909091,N/A,N/A,N/A,N/A,N/A,N/A,NO,-3,-100,N/A,N/A,N/A,N/A,N/A,N/A
03/18/2016-18:07:23,2016-18-03,810,BETONLINE.ag,POR,NO,-2,2,-115,-105,219.5,-110,-110,-135,115,112,117,POR,3,86.95652174,o,9.5,90.90909091,POR,5,115,NO,-3,-100,u,-9.5,-100,NO,-5,-100
03/18/2016-18:07:23,2016-18-03,810,SportsBetting.ag,POR,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,112,117,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,504,Westgate,OKC,IND,-3.5,3,-110,-110,210.5,-110,-110,-165,145,111,115,OKC,1,90.90909091,o,15.5,90.90909091,OKC,4,145,IND,-1,-100,u,-15.5,-100,IND,-4,-100
03/19/2016-14:25:23,2016-19-03,504,PinnacleSports.com,OKC,IND,-3.5,3,-107,-103,210,-105,-105,-162,146,111,115,OKC,1,93.45794393,o,16,95.23809524,OKC,4,146,IND,-1,-100,u,-16,-100,IND,-4,-100
03/19/2016-14:25:23,2016-19-03,504,5Dimes.eu,OKC,IND,-3.5,3,-108,-102,210,-105,-105,-160,150,111,115,OKC,1,92.59259259,o,16,95.23809524,OKC,4,150,IND,-1,-100,u,-16,-100,IND,-4,-100
03/19/2016-14:25:23,2016-19-03,504,BOVADA.lv,OKC,IND,-4,4,-110,-110,211,N/A,N/A,N/A,N/A,111,115,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,504,BETONLINE.ag,OKC,IND,-3.5,3,-112,-108,210,-110,-110,-165,145,111,115,OKC,1,89.28571429,o,16,90.90909091,OKC,4,145,IND,-1,-100,u,-16,-100,IND,-4,-100
03/19/2016-14:25:23,2016-19-03,504,SportsBetting.ag,OKC,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,111,115,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,506,Westgate,BKN,DET,8.5,-8,-110,-110,210.5,-110,-110,375,-450,115,103,DET,4,90.90909091,o,7.5,90.90909091,DET,12,22.22222222,BKN,-4,-100,u,-7.5,-100,BKN,-12,-100
03/19/2016-14:25:23,2016-19-03,506,PinnacleSports.com,BKN,DET,8.5,-8,100,-110,210.5,-105,-105,369,-430,115,103,DET,4,100,o,7.5,95.23809524,DET,12,23.25581395,BKN,-4,-100,u,-7.5,-100,BKN,-12,-100
03/19/2016-14:25:23,2016-19-03,506,5Dimes.eu,BKN,DET,8.5,-8,-105,-105,210.5,-105,-105,360,-405,115,103,DET,4,95.23809524,o,7.5,95.23809524,DET,12,24.69135802,BKN,-4,-100,u,-7.5,-100,BKN,-12,-100
03/19/2016-14:25:23,2016-19-03,506,BOVADA.lv,BKN,DET,9,-9,-115,-105,210,N/A,N/A,N/A,N/A,115,103,DET,3,86.95652174,N/A,N/A,N/A,N/A,N/A,N/A,BKN,-3,-100,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,506,BETONLINE.ag,BKN,DET,9,-9,-115,-105,210.5,-110,-110,365,-435,115,103,DET,3,86.95652174,o,7.5,90.90909091,DET,12,22.98850575,BKN,-3,-100,u,-7.5,-100,BKN,-12,-100
03/19/2016-14:25:23,2016-19-03,506,SportsBetting.ag,BKN,DET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,115,103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,508,Westgate,NY,WSH,8,-8,-110,-110,206.5,-110,-110,320,-380,99,89,WSH,2,90.90909091,u,18.5,90.90909091,WSH,10,26.31578947,NY,-2,-100,o,-18.5,-100,NY,-10,-100
03/19/2016-14:25:23,2016-19-03,508,PinnacleSports.com,NY,WSH,8,-8,-106,-104,206.5,-114,103,295,-337,99,89,WSH,2,94.33962264,u,18.5,87.71929825,WSH,10,29.6735905,NY,-2,-100,o,-18.5,-100,NY,-10,-100
03/19/2016-14:25:23,2016-19-03,508,5Dimes.eu,NY,WSH,8,-8,-105,-105,207,-105,-105,305,-335,99,89,WSH,2,95.23809524,u,19,95.23809524,WSH,10,29.85074627,NY,-2,-100,o,-19,-100,NY,-10,-100
03/19/2016-14:25:23,2016-19-03,508,BOVADA.lv,NY,WSH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,508,BETONLINE.ag,NY,WSH,8,-8,-110,-110,207,-110,-110,300,-360,99,89,WSH,2,90.90909091,u,19,90.90909091,WSH,10,27.77777778,NY,-2,-100,o,-19,-100,NY,-10,-100
03/19/2016-14:25:23,2016-19-03,508,SportsBetting.ag,NY,WSH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,514,Westgate,UTAH,CHI,2,-2,-110,-110,195,-110,-110,110,-130,92,85,CHI,5,90.90909091,u,18,90.90909091,CHI,7,76.92307692,UTAH,-5,-100,o,-18,-100,UTAH,-7,-100
03/19/2016-14:25:23,2016-19-03,514,PinnacleSports.com,UTAH,CHI,2,-2,-103,-107,194.5,-110,100,116,-128,92,85,CHI,5,97.08737864,u,17.5,90.90909091,CHI,7,78.125,UTAH,-5,-100,o,-17.5,-100,UTAH,-7,-100
03/19/2016-14:25:23,2016-19-03,514,5Dimes.eu,UTAH,CHI,2,-2,-107,-103,195,-103,-107,115,-125,92,85,CHI,5,93.45794393,u,18,97.08737864,CHI,7,80,UTAH,-5,-100,o,-18,-100,UTAH,-7,-100
03/19/2016-14:25:23,2016-19-03,514,BOVADA.lv,UTAH,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,92,85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,514,BETONLINE.ag,UTAH,CHI,2,-2,-108,-112,195,-110,-110,112,-132,92,85,CHI,5,92.59259259,u,18,90.90909091,CHI,7,75.75757576,UTAH,-5,-100,o,-18,-100,UTAH,-7,-100
03/19/2016-14:25:23,2016-19-03,514,SportsBetting.ag,UTAH,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,92,85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,502,Westgate,DEN,CHA,9.5,-9,-110,-110,216.5,-110,-110,425,-550,93,101,DEN,17,90.90909091,u,22.5,90.90909091,DEN,8,18.18181818,CHA,-17,-100,o,-22.5,-100,CHA,-8,-100
03/19/2016-14:25:23,2016-19-03,502,PinnacleSports.com,DEN,CHA,9.5,-9,-104,-106,216.5,-107,-103,427,-505,93,101,DEN,17,96.15384615,u,22.5,93.45794393,DEN,8,19.8019802,CHA,-17,-100,o,-22.5,-100,CHA,-8,-100
03/19/2016-14:25:23,2016-19-03,502,5Dimes.eu,DEN,CHA,9.5,-9,-105,-105,216,-105,-105,435,-500,93,101,DEN,17,95.23809524,u,22,95.23809524,DEN,8,20,CHA,-17,-100,o,-22,-100,CHA,-8,-100
03/19/2016-14:25:23,2016-19-03,502,BOVADA.lv,DEN,CHA,10,-10,-110,-110,216,N/A,N/A,N/A,N/A,93,101,DEN,18,90.90909091,N/A,N/A,N/A,N/A,N/A,N/A,CHA,-18,-100,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,502,BETONLINE.ag,DEN,CHA,9.5,-9,-113,-107,216.5,-107,-113,420,-515,93,101,DEN,17,88.49557522,u,22.5,93.45794393,DEN,8,19.41747573,CHA,-17,-100,o,-22.5,-100,CHA,-8,-100
03/19/2016-14:25:23,2016-19-03,502,SportsBetting.ag,DEN,CHA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,93,101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,518,Westgate,GS,SA,4.5,-4,-110,-110,217.5,-110,-110,175,-200,87,79,SA,4,90.90909091,u,51.5,90.90909091,SA,8,50,GS,-4,-100,o,-51.5,-100,GS,-8,-100
03/19/2016-14:25:23,2016-19-03,518,PinnacleSports.com,GS,SA,4.5,-4,100,-110,217.5,-102,-108,169,-188,87,79,SA,4,100,u,51.5,98.03921569,SA,8,53.19148936,GS,-4,-100,o,-51.5,-100,GS,-8,-100
03/19/2016-14:25:23,2016-19-03,518,5Dimes.eu,GS,SA,4.5,-4,-101,-109,217.5,-105,-105,167,-178,87,79,SA,4,99.00990099,u,51.5,95.23809524,SA,8,56.17977528,GS,-4,-100,o,-51.5,-100,GS,-8,-100
03/19/2016-14:25:23,2016-19-03,518,BOVADA.lv,GS,SA,4,-4,-110,-110,218,N/A,N/A,N/A,N/A,87,79,SA,4,90.90909091,N/A,N/A,N/A,N/A,N/A,N/A,GS,-4,-100,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,518,BETONLINE.ag,GS,SA,5,-5,-111,-109,217.5,-110,-110,175,-205,87,79,SA,3,90.09009009,u,51.5,90.90909091,SA,8,48.7804878,GS,-3,-100,o,-51.5,-100,GS,-8,-100
03/19/2016-14:25:23,2016-19-03,518,SportsBetting.ag,GS,SA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,87,79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,516,Westgate,LAC,MEM,-10,10,-110,-110,199.5,-110,-110,-600,450,113,102,MEM,21,90.90909091,o,15.5,90.90909091,MEM,11,450,LAC,-21,-100,u,-15.5,-100,LAC,-11,-100
03/19/2016-14:25:23,2016-19-03,516,PinnacleSports.com,LAC,MEM,-10,10,-102,-108,199.5,-108,-102,-535,450,113,102,MEM,21,98.03921569,o,15.5,92.59259259,MEM,11,450,LAC,-21,-100,u,-15.5,-100,LAC,-11,-100
03/19/2016-14:25:23,2016-19-03,516,5Dimes.eu,LAC,MEM,-10,10,-102,-108,199.5,-105,-105,-525,450,113,102,MEM,21,98.03921569,o,15.5,95.23809524,MEM,11,450,LAC,-21,-100,u,-15.5,-100,LAC,-11,-100
03/19/2016-14:25:23,2016-19-03,516,BOVADA.lv,LAC,MEM,-10,10,-110,-110,199,N/A,N/A,N/A,N/A,113,102,MEM,21,90.90909091,N/A,N/A,N/A,N/A,N/A,N/A,LAC,-21,-100,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,516,BETONLINE.ag,LAC,MEM,-10,10,-110,-110,199.5,-110,-110,-550,445,113,102,MEM,21,90.90909091,o,15.5,90.90909091,MEM,11,445,LAC,-21,-100,u,-15.5,-100,LAC,-11,-100
03/19/2016-14:25:23,2016-19-03,516,SportsBetting.ag,LAC,MEM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,113,102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,510,Westgate,CLE,MIA,-3,3,-110,-110,207.5,-110,-110,-150,130,122,101,MIA,24,90.90909091,o,15.5,90.90909091,MIA,21,130,CLE,-24,-100,u,-15.5,-100,CLE,-21,-100
03/19/2016-14:25:23,2016-19-03,510,PinnacleSports.com,CLE,MIA,-3,3,-105,-105,207,-113,102,-145,131,122,101,MIA,24,95.23809524,o,16,88.49557522,MIA,21,131,CLE,-24,-100,u,-16,-100,CLE,-21,-100
03/19/2016-14:25:23,2016-19-03,510,5Dimes.eu,CLE,MIA,-3,3,-105,-105,207,-102,-108,-145,135,122,101,MIA,24,95.23809524,o,16,98.03921569,MIA,21,135,CLE,-24,-100,u,-16,-100,CLE,-21,-100
03/19/2016-14:25:23,2016-19-03,510,BOVADA.lv,CLE,MIA,-3.5,3,-105,-115,207,N/A,N/A,N/A,N/A,122,101,MIA,24,95.23809524,N/A,N/A,N/A,N/A,N/A,N/A,CLE,-24,-100,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,510,BETONLINE.ag,CLE,MIA,-3,3,-110,-110,207,-113,-107,-150,130,122,101,MIA,24,90.90909091,o,16,88.49557522,MIA,21,130,CLE,-24,-100,u,-16,-100,CLE,-21,-100
03/19/2016-14:25:23,2016-19-03,510,SportsBetting.ag,CLE,MIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,122,101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,512,Westgate,HOU,ATL,7,-7,-110,-110,215.5,-110,-110,260,-310,109,97,ATL,5,90.90909091,u,9.5,90.90909091,ATL,12,32.25806452,HOU,-5,-100,o,-9.5,-100,HOU,-12,-100
03/19/2016-14:25:23,2016-19-03,512,PinnacleSports.com,HOU,ATL,7,-7,-107,-103,214.5,100,-110,248,-280,109,97,ATL,5,93.45794393,u,8.5,100,ATL,12,35.71428571,HOU,-5,-100,o,-8.5,-100,HOU,-12,-100
03/19/2016-14:25:23,2016-19-03,512,5Dimes.eu,HOU,ATL,7,-7,-107,-103,215.5,-105,-105,260,-290,109,97,ATL,5,93.45794393,u,9.5,95.23809524,ATL,12,34.48275862,HOU,-5,-100,o,-9.5,-100,HOU,-12,-100
03/19/2016-14:25:23,2016-19-03,512,BOVADA.lv,HOU,ATL,7,-7,-110,-110,215,N/A,N/A,N/A,N/A,109,97,ATL,5,90.90909091,N/A,N/A,N/A,N/A,N/A,N/A,HOU,-5,-100,N/A,N/A,N/A,N/A,N/A,N/A
03/19/2016-14:25:23,2016-19-03,512,BETONLINE.ag,HOU,ATL,7,-7,-115,-105,215,-110,-110,250,-300,109,97,ATL,5,86.95652174,u,9,90.90909091,ATL,12,33.33333333,HOU,-5,-100,o,-9,-100,HOU,-12,-100
03/19/2016-14:25:23,2016-19-03,512,SportsBetting.ag,HOU,ATL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,109,97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/20/2016-04:33:47,2016-20-03,702,Westgate,POR,DAL,-1,1,-110,-110,213,-110,-110,0,0,132,120,DAL,13,90.90909091,o,39,90.90909091,DAL,12,0,POR,-13,-100,u,-39,-100,POR,-12,-100
03/20/2016-04:33:47,2016-20-03,702,PinnacleSports.com,POR,DAL,N/A,N/A,N/A,N/A,213,-114,103,-105,-105,132,120,N/A,N/A,N/A,o,39,87.71929825,DAL,12,95.23809524,N/A,N/A,N/A,u,-39,-100,POR,-12,-100
03/20/2016-04:33:47,2016-20-03,702,5Dimes.eu,POR,DAL,N/A,N/A,N/A,N/A,213,-110,-110,0,0,132,120,N/A,N/A,N/A,o,39,90.90909091,DAL,12,0,N/A,N/A,N/A,u,-39,-100,POR,-12,-100
03/20/2016-04:33:47,2016-20-03,702,BOVADA.lv,POR,DAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,132,120,N/A,N/A,N/A,N/A,N/A,N/A,DAL,12,0,N/A,N/A,N/A,N/A,N/A,N/A,POR,-12,-100
03/20/2016-04:33:47,2016-20-03,702,BETONLINE.ag,POR,DAL,N/A,N/A,N/A,N/A,213,-110,-110,0,0,132,120,N/A,N/A,N/A,o,39,90.90909091,DAL,12,0,N/A,N/A,N/A,u,-39,-100,POR,-12,-100
03/20/2016-04:33:47,2016-20-03,702,SportsBetting.ag,POR,DAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,132,120,N/A,N/A,N/A,N/A,N/A,N/A,DAL,12,0,N/A,N/A,N/A,N/A,N/A,N/A,POR,-12,-100
03/20/2016-04:33:47,2016-20-03,706,Westgate,BOS,PHI,-11,11,-110,-110,215.5,-110,-110,0,0,105,120,BOS,4,90.90909091,o,9.5,90.90909091,BOS,15,0,PHI,-4,-100,u,-9.5,-100,PHI,-15,-100
03/20/2016-04:33:47,2016-20-03,706,PinnacleSports.com,BOS,PHI,-10.5,10,-113,102,215,-107,-103,-675,552,105,120,BOS,5,88.49557522,o,10,93.45794393,BOS,15,552,PHI,-5,-100,u,-10,-100,PHI,-15,-100
03/20/2016-04:33:47,2016-20-03,706,5Dimes.eu,BOS,PHI,-11,11,-110,-110,215.5,-110,-110,-750,525,105,120,BOS,4,90.90909091,o,9.5,90.90909091,BOS,15,525,PHI,-4,-100,u,-9.5,-100,PHI,-15,-100
03/20/2016-04:33:47,2016-20-03,706,BOVADA.lv,BOS,PHI,-11,11,-105,-115,N/A,N/A,N/A,0,0,105,120,BOS,4,95.23809524,N/A,N/A,N/A,BOS,15,0,PHI,-4,-100,N/A,N/A,N/A,PHI,-15,-100
03/20/2016-04:33:47,2016-20-03,706,BETONLINE.ag,BOS,PHI,-11,11,-110,-110,215.5,-110,-110,0,0,105,120,BOS,4,90.90909091,o,9.5,90.90909091,BOS,15,0,PHI,-4,-100,u,-9.5,-100,PHI,-15,-100
03/20/2016-04:33:47,2016-20-03,706,SportsBetting.ag,BOS,PHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,105,120,N/A,N/A,N/A,N/A,N/A,N/A,BOS,15,0,N/A,N/A,N/A,N/A,N/A,N/A,PHI,-15,-100
03/20/2016-04:33:47,2016-20-03,704,Westgate,ORL,TOR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,105,100,N/A,N/A,N/A,N/A,N/A,N/A,TOR,5,0,N/A,N/A,N/A,N/A,N/A,N/A,ORL,-5,-100
03/20/2016-04:33:47,2016-20-03,704,PinnacleSports.com,ORL,TOR,9.5,-9,103,-114,N/A,N/A,N/A,432,-511,105,100,ORL,4,103,N/A,N/A,N/A,TOR,5,19.56947162,TOR,-4,-100,N/A,N/A,N/A,ORL,-5,-100
03/20/2016-04:33:47,2016-20-03,704,5Dimes.eu,ORL,TOR,10,-10,-110,-110,210,-110,-110,415,-525,105,100,ORL,5,90.90909091,u,5,90.90909091,TOR,5,19.04761905,TOR,-5,-100,o,-5,-100,ORL,-5,-100
03/20/2016-04:33:47,2016-20-03,704,BOVADA.lv,ORL,TOR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,105,100,N/A,N/A,N/A,N/A,N/A,N/A,TOR,5,0,N/A,N/A,N/A,N/A,N/A,N/A,ORL,-5,-100
03/20/2016-04:33:47,2016-20-03,704,BETONLINE.ag,ORL,TOR,10,-10,-110,-110,210,-110,-110,0,0,105,100,ORL,5,90.90909091,u,5,90.90909091,TOR,5,0,TOR,-5,-100,o,-5,-100,ORL,-5,-100
03/20/2016-04:33:47,2016-20-03,704,SportsBetting.ag,ORL,TOR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,105,100,N/A,N/A,N/A,N/A,N/A,N/A,TOR,5,0,N/A,N/A,N/A,N/A,N/A,N/A,ORL,-5,-100
03/20/2016-04:33:47,2016-20-03,710,Westgate,UTAH,MIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,85,94,N/A,N/A,N/A,N/A,N/A,N/A,UTAH,9,0,N/A,N/A,N/A,N/A,N/A,N/A,MIL,-9,-100
03/20/2016-04:33:47,2016-20-03,710,PinnacleSports.com,UTAH,MIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,85,94,N/A,N/A,N/A,N/A,N/A,N/A,UTAH,9,0,N/A,N/A,N/A,N/A,N/A,N/A,MIL,-9,-100
03/20/2016-04:33:47,2016-20-03,710,5Dimes.eu,UTAH,MIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,85,94,N/A,N/A,N/A,N/A,N/A,N/A,UTAH,9,0,N/A,N/A,N/A,N/A,N/A,N/A,MIL,-9,-100
03/20/2016-04:33:47,2016-20-03,710,BOVADA.lv,UTAH,MIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,85,94,N/A,N/A,N/A,N/A,N/A,N/A,UTAH,9,0,N/A,N/A,N/A,N/A,N/A,N/A,MIL,-9,-100
03/20/2016-04:33:47,2016-20-03,710,BETONLINE.ag,UTAH,MIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,85,94,N/A,N/A,N/A,N/A,N/A,N/A,UTAH,9,0,N/A,N/A,N/A,N/A,N/A,N/A,MIL,-9,-100
03/20/2016-04:33:47,2016-20-03,710,SportsBetting.ag,UTAH,MIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,85,94,N/A,N/A,N/A,N/A,N/A,N/A,UTAH,9,0,N/A,N/A,N/A,N/A,N/A,N/A,MIL,-9,-100
03/20/2016-04:33:47,2016-20-03,708,Westgate,LAC,NO,-7.5,7,-110,-110,212.5,-110,-110,0,0,109,105,NO,11,90.90909091,o,1.5,90.90909091,NO,4,0,LAC,-11,-100,u,-1.5,-100,LAC,-4,-100
03/20/2016-04:33:47,2016-20-03,708,PinnacleSports.com,LAC,NO,-7,7,-111,101,213.5,101,-111,-290,256,109,105,NO,11,90.09009009,o,0.5,101,NO,4,256,LAC,-11,-100,u,-0.5,-100,LAC,-4,-100
03/20/2016-04:33:47,2016-20-03,708,5Dimes.eu,LAC,NO,-7,7,-110,-110,213,-110,-110,-300,250,109,105,NO,11,90.90909091,o,1,90.90909091,NO,4,250,LAC,-11,-100,u,-1,-100,LAC,-4,-100
03/20/2016-04:33:47,2016-20-03,708,BOVADA.lv,LAC,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,109,105,N/A,N/A,N/A,N/A,N/A,N/A,NO,4,0,N/A,N/A,N/A,N/A,N/A,N/A,LAC,-4,-100
03/20/2016-04:33:47,2016-20-03,708,BETONLINE.ag,LAC,NO,-7,7,-110,-110,213,-110,-110,0,0,109,105,NO,11,90.90909091,o,1,90.90909091,NO,4,0,LAC,-11,-100,u,-1,-100,LAC,-4,-100
03/20/2016-04:33:47,2016-20-03,708,SportsBetting.ag,LAC,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,109,105,N/A,N/A,N/A,N/A,N/A,N/A,NO,4,0,N/A,N/A,N/A,N/A,N/A,N/A,LAC,-4,-100
03/20/2016-04:33:47,2016-20-03,712,Westgate,SAC,NY,N/A,N/A,N/A,N/A,213.5,-110,-110,0,0,80,88,N/A,N/A,N/A,u,45.5,90.90909091,SAC,8,0,N/A,N/A,N/A,o,-45.5,-100,NY,-8,-100
03/20/2016-04:33:47,2016-20-03,712,PinnacleSports.com,SAC,NY,1,-1,-110,100,213.5,-105,-105,0,0,80,88,SAC,9,90.90909091,u,45.5,95.23809524,SAC,8,0,NY,-9,-100,o,-45.5,-100,NY,-8,-100
03/20/2016-04:33:47,2016-20-03,712,5Dimes.eu,SAC,NY,N/A,N/A,N/A,N/A,212.5,-110,-110,0,0,80,88,N/A,N/A,N/A,u,44.5,90.90909091,SAC,8,0,N/A,N/A,N/A,o,-44.5,-100,NY,-8,-100
03/20/2016-04:33:47,2016-20-03,712,BOVADA.lv,SAC,NY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,80,88,N/A,N/A,N/A,N/A,N/A,N/A,SAC,8,0,N/A,N/A,N/A,N/A,N/A,N/A,NY,-8,-100
03/20/2016-04:33:47,2016-20-03,712,BETONLINE.ag,SAC,NY,N/A,N/A,N/A,N/A,212,-110,-110,0,0,80,88,N/A,N/A,N/A,u,44,90.90909091,SAC,8,0,N/A,N/A,N/A,o,-44,-100,NY,-8,-100
03/20/2016-04:33:47,2016-20-03,712,SportsBetting.ag,SAC,NY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,80,88,N/A,N/A,N/A,N/A,N/A,N/A,SAC,8,0,N/A,N/A,N/A,N/A,N/A,N/A,NY,-8,-100
03/21/2016-11:25:34,2016-21-03,606,Westgate,SA,CHA,-6,6,-110,-110,198.5,-110,-110,-260,220,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,606,PinnacleSports.com,SA,CHA,-6,6,-106,-104,199,101,-111,-240,214,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,606,5Dimes.eu,SA,CHA,-6.5,6,-108,-102,199,-103,-107,-240,220,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,606,BOVADA.lv,SA,CHA,-6.5,6,-110,-110,199,0,0,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,606,BETONLINE.ag,SA,CHA,-6,6,-110,-110,199,-110,-110,-245,205,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,606,SportsBetting.ag,SA,CHA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,618,Westgate,MEM,PHX,-2.5,2,-110,-110,204,-110,-110,-140,120,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,618,PinnacleSports.com,MEM,PHX,-2.5,2,100,-110,204,102,-113,-130,118,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,618,5Dimes.eu,MEM,PHX,-2,2,-107,-103,204,-103,-107,-130,120,,,,,,,,,,,,,,,,,,,,
